Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 1 quality,Step 2 quality,Step 3 quality,Step 4 quality,Step 5 quality,Step 6 quality,Wafer quality,Yield
1,1,1,1,1,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9722998809998934,0.9986346437532599,0.9900512954906445,0.8835507267936001
1,1,1,1,1,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9722998809998934,0.9833727508251916,0.995432025152804,0.8747761675687061
1,1,1,1,1,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9722998809998934,0.9900917395516542,0.9947559636700726,0.8801549839756965
1,1,1,1,1,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9722998809998934,0.9724750014909146,0.9963637367757152,0.8658915925150413
1,1,1,1,1,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9722998809998934,0.9969129573994461,0.99978204134082,0.8906964803184525
1,1,1,1,1,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9722998809998934,0.9789401050206629,0.9990866275783109,0.8740301841702642
1,1,1,1,1,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9722998809998934,0.9778691446778914,0.9991015307578016,0.8730870187404861
1,1,1,1,2,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9952967408268911,0.9986346437532599,0.9952525567110715,0.9092000340894191
1,1,1,1,2,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9952967408268911,0.9833727508251916,0.9910401894985477,0.8915156058754509
1,1,1,1,2,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9952967408268911,0.9900917395516542,0.991809145952579,0.8983034326717595
1,1,1,1,2,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9952967408268911,0.9724750014909146,0.9995304022098674,0.8891887672121649
1,1,1,1,2,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9952967408268911,0.9969129573994461,0.9941195298338635,0.9065992591204953
1,1,1,1,2,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9952967408268911,0.9789401050206629,0.9986501712060718,0.8943119110783844
1,1,1,1,2,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9952967408268911,0.9778691446778914,0.9967217727947617,0.8916085025035477
1,1,1,1,3,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9954681744323458,0.9986346437532599,0.9962878579588216,0.9103025869793041
1,1,1,1,3,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9954681744323458,0.9833727508251916,0.9927555877664895,0.8932125601103478
1,1,1,1,3,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9954681744323458,0.9900917395516542,0.9989674726974086,0.9049427310407623
1,1,1,1,3,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9954681744323458,0.9724750014909146,0.9920689137134336,0.8827029922202632
1,1,1,1,3,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9954681744323458,0.9969129573994461,0.9940440524307541,0.9066865707611107
1,1,1,1,3,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9954681744323458,0.9789401050206629,0.999935724923941,0.8956173889548215
1,1,1,1,3,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9954681744323458,0.9778691446778914,0.9973572708150712,0.8923306534205472
1,1,1,1,4,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9991439527430617,0.9986346437532599,0.9944506141248968,0.9119790124704561
1,1,1,1,4,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9991439527430617,0.9833727508251916,0.9956066316944373,0.8990854016561641
1,1,1,1,4,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9991439527430617,0.9900917395516542,0.9941125548908664,0.9038700399232823
1,1,1,1,4,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9991439527430617,0.9724750014909146,0.9972698799196799,0.8906070816453718
1,1,1,1,4,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9991439527430617,0.9969129573994461,0.9939919688590407,0.909986840084391
1,1,1,1,4,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9991439527430617,0.9789401050206629,0.9967014516470238,0.8960169127638616
1,1,1,1,4,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9991439527430617,0.9778691446778914,0.9970471560788055,0.8953471125342349
1,1,1,1,5,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9815613074318541,0.9986346437532599,0.9960955987125905,0.8974122862453029
1,1,1,1,5,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9815613074318541,0.9833727508251916,0.9954003446418166,0.8830805478224842
1,1,1,1,5,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9815613074318541,0.9900917395516542,0.992060818509133,0.8861313395691476
1,1,1,1,5,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9815613074318541,0.9724750014909146,0.991991614766227,0.8703036581622283
1,1,1,1,5,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9815613074318541,0.9969129573994461,0.9979573886481604,0.8975395616874391
1,1,1,1,5,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9815613074318541,0.9789401050206629,0.9929033277777075,0.8768947076629156
1,1,1,1,5,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9766308698765311,0.9815613074318541,0.9778691446778914,0.9965596282782385,0.8791609587977606
1,1,1,2,1,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9722998809998934,0.9986346437532599,0.9929961677580702,0.8911864977382997
1,1,1,2,1,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9722998809998934,0.9833727508251916,0.9914447837842283,0.8761956634662461
1,1,1,2,1,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9722998809998934,0.9900917395516542,0.9940395666698046,0.8844911786192703
1,1,1,2,1,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9722998809998934,0.9724750014909146,0.9931026952684459,0.8679346045937383
1,1,1,2,1,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9722998809998934,0.9969129573994461,0.9924339801628096,0.8891463784152388
1,1,1,2,1,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9722998809998934,0.9789401050206629,0.9958810404265838,0.8761490263493389
1,1,1,2,1,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9722998809998934,0.9778691446778914,0.9924534325296336,0.8721783022964061
1,1,1,2,2,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9952967408268911,0.9986346437532599,0.9974777061179286,0.9163820479555593
1,1,1,2,2,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9952967408268911,0.9833727508251916,0.9972014664785422,0.902127298973297
1,1,1,2,2,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9952967408268911,0.9900917395516542,0.9969526086695509,0.9080645006568834
1,1,1,2,2,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9952967408268911,0.9724750014909146,0.9910274277857322,0.8866064104631617
1,1,1,2,2,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9952967408268911,0.9969129573994461,0.9994364242818429,0.9165985389884647
1,1,1,2,2,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9952967408268911,0.9789401050206629,0.9950333963289278,0.8961083515607146
1,1,1,2,2,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9952967408268911,0.9778691446778914,0.9989967361936741,0.8986934136186923
1,1,1,2,3,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9954681744323458,0.9986346437532599,0.9919857988443631,0.9114936087165518
1,1,1,2,3,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9954681744323458,0.9833727508251916,0.9959444918681843,0.9011453554480319
1,1,1,2,3,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9954681744323458,0.9900917395516542,0.9996540858167726,0.9106819468330902
1,1,1,2,3,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9954681744323458,0.9724750014909146,0.9999869824589669,0.8947760218913737
1,1,1,2,3,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9954681744323458,0.9969129573994461,0.9902416862498055,0.9083223289796114
1,1,1,2,3,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9954681744323458,0.9789401050206629,0.9948130333345532,0.8960642116413995
1,1,1,2,3,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9954681744323458,0.9778691446778914,0.992914226896736,0.893375464722151
1,1,1,2,4,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9991439527430617,0.9986346437532599,0.9906372056831731,0.9136155693284779
1,1,1,2,4,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9991439527430617,0.9833727508251916,0.9956962439894306,0.9042473978347825
1,1,1,2,4,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9991439527430617,0.9900917395516542,0.9900508328469921,0.9052638115439673
1,1,1,2,4,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9991439527430617,0.9724750014909146,0.9961127758967002,0.8946006005110136
1,1,1,2,4,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9991439527430617,0.9969129573994461,0.9987018147703459,0.9194652256196568
1,1,1,2,4,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9991439527430617,0.9789401050206629,0.9988360146497389,0.9030099652759014
1,1,1,2,4,7,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9991439527430617,0.9778691446778914,0.9995431948319604,0.9026607079917197
1,1,1,2,5,1,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9815613074318541,0.9986346437532599,0.9973986381980348,0.9036640269616797
1,1,1,2,5,2,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9815613074318541,0.9833727508251916,0.9918471295754909,0.884900633153521
1,1,1,2,5,3,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9815613074318541,0.9900917395516542,0.994346783210868,0.8931921662606167
1,1,1,2,5,4,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9815613074318541,0.9724750014909146,0.9988589949554787,0.8812806330457157
1,1,1,2,5,5,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9815613074318541,0.9969129573994461,0.9925504628033479,0.8977210983991813
1,1,1,2,5,6,0.9734516369916933,0.9957741247284579,0.9708704147327308,0.9821496834414177,0.9815613074318541,0.9789401050206629,0.9944331269472898,0.8832086206936827
