Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 1 quality,Step 2 quality,Step 3 quality,Step 4 quality,Step 5 quality,Step 6 quality,Wafer quality,Yield
1,1,1,1,1,1,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9923584706475774,0.9818172463974334,0.9908319793139001,0.9041986864828536
1,1,1,1,1,2,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9923584706475774,0.9769666772140149,0.991262239447064,0.9001222845564334
1,1,1,1,1,3,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9923584706475774,0.9832499381223337,0.993228915299988,0.9077086672903903
1,1,1,1,1,4,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9923584706475774,0.9811906418449414,0.9964292729248506,0.9087262537019106
1,1,1,1,1,5,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9923584706475774,0.9875081811918426,0.999994717297189,0.9178497801163306
1,1,1,1,1,6,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9923584706475774,0.9730009412648367,0.992810016512421,0.8978682421008659
1,1,1,1,1,7,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9923584706475774,0.9922405565432673,0.9958222464823062,0.9184002611588488
1,1,1,1,2,1,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9819463838764967,0.9818172463974334,0.9987260106036411,0.9018398285342321
1,1,1,1,2,2,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9819463838764967,0.9769666772140149,0.9978933921897154,0.8966362478546903
1,1,1,1,2,3,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9819463838764967,0.9832499381223337,0.9921808769381247,0.897236999215552
1,1,1,1,2,4,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9819463838764967,0.9811906418449414,0.9934662213109327,0.8965177591480303
1,1,1,1,2,5,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9819463838764967,0.9875081811918426,0.9972150064165652,0.9056948573285556
1,1,1,1,2,6,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9819463838764967,0.9730009412648367,0.9935391837432785,0.8891000901784609
1,1,1,1,2,7,0.9775277087123482,0.9881159706684643,0.9975234354661269,0.9720856140343481,0.9819463838764967,0.9922405565432673,0.9946068430463156,0.9076550145882183
