Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 1 quality,Step 2 quality,Step 3 quality,Step 4 quality,Step 5 quality,Step 6 quality,Wafer quality,Yield
1,1,1,1,1,1,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9670600351894292,0.8894663290611365,0.9963692224237142,0.6094054731336797
1,1,1,1,1,2,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9670600351894292,0.9260047095547193,0.9936229589403374,0.6326905494823558
1,1,1,1,1,3,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9670600351894292,0.967006937201934,0.9901457454949102,0.6583930676930557
1,1,1,1,1,4,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9670600351894292,0.9666666501448268,0.9954198489095808,0.6616671388167132
1,1,1,1,1,5,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9670600351894292,0.9016619929915202,0.993181554811158,0.6157847694065446
1,1,1,1,1,6,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9670600351894292,0.9914798218171982,0.991449903471665,0.6759447339721731
1,1,1,1,1,7,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9670600351894292,0.9524580948553968,0.9954889194727958,0.6519868577580469
1,1,1,1,2,1,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8404496452569569,0.8894663290611365,0.9918748127314064,0.5272312828441966
1,1,1,1,2,2,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8404496452569569,0.9260047095547193,0.9939898147621592,0.5500598246984099
1,1,1,1,2,3,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8404496452569569,0.967006937201934,0.9924003820650408,0.5734972091650925
1,1,1,1,2,4,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8404496452569569,0.9666666501448268,0.990366548527736,0.5721204807685039
1,1,1,1,2,5,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8404496452569569,0.9016619929915202,0.9956854475715896,0.5365135807179928
1,1,1,1,2,6,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8404496452569569,0.9914798218171982,0.9992276479905464,0.5920564524459396
1,1,1,1,2,7,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8404496452569569,0.9524580948553968,0.9917905510581496,0.5645216989759846
1,1,1,1,3,1,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8348405341115838,0.8894663290611365,0.9970307766826816,0.5264349353475488
1,1,1,1,3,2,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8348405341115838,0.9260047095547193,0.99720012795057,0.5481534431334627
1,1,1,1,3,3,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8348405341115838,0.967006937201934,0.9903106401861008,0.5684701437452521
1,1,1,1,3,4,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8348405341115838,0.9666666501448268,0.9958282530683876,0.571436273293371
1,1,1,1,3,5,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8348405341115838,0.9016619929915202,0.9969767759552124,0.5336240943742316
1,1,1,1,3,6,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8348405341115838,0.9914798218171982,0.999098534678152,0.5880291118653498
1,1,1,1,3,7,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8348405341115838,0.9524580948553968,0.9996669799321308,0.5652074136289423
1,1,1,1,4,1,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8898294159377663,0.8894663290611365,0.9983572953186006,0.5618564423057877
1,1,1,1,4,2,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8898294159377663,0.9260047095547193,0.9995112136961256,0.5856130188631717
1,1,1,1,4,3,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8898294159377663,0.967006937201934,0.9950632552925704,0.6088217171690463
1,1,1,1,4,4,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8898294159377663,0.9666666501448268,0.991944983817303,0.6067002557170904
1,1,1,1,4,5,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8898294159377663,0.9016619929915202,0.9906964475381882,0.5651896834501172
1,1,1,1,4,6,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8898294159377663,0.9914798218171982,0.999257956703978,0.6268611452383198
1,1,1,1,4,7,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.8898294159377663,0.9524580948553968,0.9939132648089258,0.5989688273281255
1,1,1,1,5,1,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9339589561227222,0.8894663290611365,0.994081707283582,0.5871951824006884
1,1,1,1,5,2,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9339589561227222,0.9260047095547193,0.9917090505070678,0.6098574891243196
1,1,1,1,5,3,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9339589561227222,0.967006937201934,0.9913234514122696,0.6366135221937912
1,1,1,1,5,4,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9339589561227222,0.9666666501448268,0.9950998058208148,0.6388137662215538
1,1,1,1,5,5,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9339589561227222,0.9016619929915202,0.9934074414862604,0.5948425979766637
1,1,1,1,5,6,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9339589561227222,0.9914798218171982,0.9945691950119108,0.6548619739815499
1,1,1,1,5,7,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.9808534434463456,0.9339589561227222,0.9524580948553968,0.9904860097468344,0.6265058233030204
1,1,1,2,1,1,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.9670600351894292,0.8894663290611365,0.9925659989593318,0.5508356501195332
1,1,1,2,1,2,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.9670600351894292,0.9260047095547193,0.9992109364260224,0.5773025925312746
1,1,1,2,1,3,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.9670600351894292,0.967006937201934,0.99088353702729,0.5978405051017156
1,1,1,2,1,4,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.9670600351894292,0.9666666501448268,0.996130168822578,0.6007945199862195
1,1,1,2,1,5,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.9670600351894292,0.9016619929915202,0.9975132902195744,0.5611714758074485
1,1,1,2,1,6,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.9670600351894292,0.9914798218171982,0.9946824251926808,0.6153206047455622
1,1,1,2,1,7,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.9670600351894292,0.9524580948553968,0.9963344276964952,0.5920851218763767
1,1,1,2,2,1,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8404496452569569,0.8894663290611365,0.994287068546458,0.4795486794268043
1,1,1,2,2,2,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8404496452569569,0.9260047095547193,0.9995814249545144,0.5019064402539052
1,1,1,2,2,3,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8404496452569569,0.967006937201934,0.9987985685653282,0.5237196835322109
1,1,1,2,2,4,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8404496452569569,0.9666666501448268,0.9911820124030024,0.5195430548287554
1,1,1,2,2,5,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8404496452569569,0.9016619929915202,0.9907744940859494,0.48440651694524234
1,1,1,2,2,6,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8404496452569569,0.9914798218171982,0.9989514060465964,0.5370560809876912
1,1,1,2,2,7,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8404496452569569,0.9524580948553968,0.9901208213856378,0.5113584848165572
1,1,1,2,3,1,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8348405341115838,0.8894663290611365,0.9974574278344696,0.4778670721006359
1,1,1,2,3,2,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8348405341115838,0.9260047095547193,0.9913372217117732,0.4944448221096004
1,1,1,2,3,3,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8348405341115838,0.967006937201934,0.9914775294913594,0.5164112449047007
1,1,1,2,3,4,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8348405341115838,0.9666666501448268,0.9945570978202636,0.5178329504836079
1,1,1,2,3,5,0.8815374056160572,0.8607824610681531,0.9553550915449917,0.8899809702507259,0.8348405341115838,0.9016619929915202,0.9982382684846592,0.4847984285921991
